ip_address,device_id,otp_delay,geo_distance,login_time,attempt_count,browser_info,is_new_ip,past_failures,network_type,risk_label
213.126.155.166,dev_672,0.4741901223345416,14932.272702444125,01:43,4,Unknown,True,4,VPN,1
77.168.243.81,dev_722,1.4821113068961884,12275.689920654238,02:32,5,Unknown,True,3,VPN,1
70.198.3.252,dev_998,87.52357383508249,917.3967812473298,20:13,1,Chrome,False,1,Ethernet,0
29.188.155.167,dev_303,84.17696454236452,26.756103678260423,12:49,2,Firefox,False,1,WiFi,0
105.201.125.60,dev_851,79.27085596867062,309.04827863490823,19:58,2,Chrome,False,1,WiFi,0
251.120.58.89,dev_433,1.920539208204845,12938.698170246984,03:41,4,Unknown,True,3,Mobile,1
226.87.42.17,dev_449,64.88694415313884,767.3873734046231,17:44,2,Chrome,False,1,Ethernet,0
231.153.37.102,dev_768,1.6387780830079277,13899.64658000933,03:07,9,Unknown,True,4,Mobile,1
200.40.150.175,dev_185,10.86135007591797,820.2134958414375,12:52,1,Chrome,False,1,WiFi,0
27.65.89.216,dev_913,34.87165848166032,944.8026210051461,16:19,2,Firefox,False,1,Ethernet,0
210.180.206.222,dev_154,49.051903287924866,71.4012296832196,19:22,1,Safari,False,0,WiFi,0
186.194.193.9,dev_954,56.39507173948945,368.84909936389545,20:19,2,Chrome,False,0,Ethernet,0
29.239.159.20,dev_274,1.3911677684931085,3035.1016543049004,00:45,9,Unknown,True,4,Mobile,1
150.104.90.116,dev_299,11.714916531905013,474.295433597381,19:47,1,Chrome,False,0,WiFi,0
167.2.124.189,dev_240,1.5418397428044373,3306.943945376326,00:16,7,Unknown,True,5,VPN,1
176.4.113.115,dev_784,75.72284776156845,454.25225410805257,11:41,2,Firefox,False,1,WiFi,0
21.221.14.60,dev_421,0.8706011333585708,9812.788118331457,01:21,4,Unknown,True,3,Mobile,1
211.36.135.200,dev_360,1.8778807531092871,5423.991377836961,00:38,8,Opera,True,4,Mobile,1
253.79.7.117,dev_874,1.2187917359646196,13176.164722393742,01:57,5,Unknown,True,5,VPN,1
9.106.126.20,dev_976,0.9195175689504637,13433.860747574105,04:15,9,Edge,True,4,VPN,1
238.57.209.52,dev_296,30.299483762859243,991.232215777428,16:26,1,Chrome,False,1,WiFi,0
173.22.1.181,dev_955,0.3729845129497713,7692.618700826833,00:16,8,Opera,True,4,VPN,1
108.95.182.72,dev_511,44.67311090613172,827.383265388462,15:14,2,Firefox,False,0,WiFi,0
183.241.6.7,dev_154,16.810000607266495,891.0413022974055,11:24,1,Chrome,False,1,WiFi,0
212.70.109.219,dev_433,1.557986953296634,13290.219892198493,05:46,7,Opera,True,3,VPN,1
123.154.164.36,dev_326,1.0860917610196543,6693.092049030155,00:15,4,Edge,True,4,VPN,1
238.249.106.104,dev_829,61.50263947630698,550.6463502207563,09:37,2,Chrome,False,1,WiFi,0
132.79.172.218,dev_591,11.285625523976126,242.02336420049642,19:13,1,Firefox,False,1,WiFi,0
183.173.33.198,dev_372,83.79373471957594,937.3442592191451,13:07,1,Chrome,False,1,WiFi,0
46.91.17.36,dev_493,0.8512593102707007,3492.2879957487576,02:10,5,Edge,True,3,VPN,1
164.54.72.151,dev_917,75.70697270486255,408.9968001041373,20:57,2,Chrome,False,0,Ethernet,0
226.190.17.185,dev_795,0.40311698330359536,8839.07857931183,03:39,6,Edge,True,3,Mobile,1
74.128.165.211,dev_108,1.6395530832976497,13419.962261241479,01:24,8,Unknown,True,3,Mobile,1
88.114.186.101,dev_854,1.5470533121129102,12594.280976403152,04:39,5,Unknown,True,4,VPN,1
136.75.133.68,dev_627,1.1334959499647053,9116.159601261632,04:27,8,Unknown,True,5,Mobile,1
254.70.64.145,dev_527,32.006405233581,993.923490499697,09:22,2,Chrome,False,0,WiFi,0
33.233.8.212,dev_645,58.37237313680757,56.189267138700316,18:20,1,Chrome,False,1,Ethernet,0
32.68.178.181,dev_419,1.1370373734116332,10521.691812159239,00:06,4,Opera,True,4,Mobile,1
64.64.5.168,dev_163,82.86260543574441,199.67826766423357,20:20,2,Firefox,False,1,Ethernet,0
23.216.176.232,dev_699,76.66547782633818,624.2387984891245,10:01,2,Safari,False,0,WiFi,0
165.75.63.67,dev_443,0.6448923897346476,6982.91326659317,02:07,8,Unknown,True,3,Mobile,1
23.124.47.58,dev_865,0.4875876554805735,10643.193870716772,05:53,6,Unknown,True,5,Mobile,1
57.9.227.197,dev_146,1.1946988803799583,9321.40314427362,01:53,8,Opera,True,4,Mobile,1
194.180.16.195,dev_496,1.5370314977689417,4758.0626425983055,01:03,5,Edge,True,4,Mobile,1
99.234.117.232,dev_516,50.51683496318817,356.34331247306375,11:21,2,Safari,False,1,Ethernet,0
97.62.8.223,dev_557,1.0121772223456578,14803.017282689012,02:12,7,Opera,True,3,Mobile,1
61.49.4.102,dev_864,44.386608841895494,859.7801781127949,18:04,2,Safari,False,0,Ethernet,0
203.69.252.240,dev_371,0.1048155344869592,14690.284305527495,01:30,5,Unknown,True,4,Mobile,1
166.57.53.208,dev_978,73.23387514852388,54.19917835453158,10:39,2,Safari,False,0,Ethernet,0
212.59.210.20,dev_357,0.20172942319448006,6392.133565909633,00:03,8,Edge,True,3,Mobile,1
116.165.52.39,dev_659,89.33835571854847,318.7240029634362,13:41,2,Chrome,False,0,WiFi,0
230.73.234.229,dev_409,0.8295530688101203,3618.1684203385166,04:07,5,Opera,True,5,VPN,1
104.40.212.206,dev_957,0.9895991722441022,9209.221494539184,04:33,7,Edge,True,5,Mobile,1
83.88.23.196,dev_380,39.1628746443247,11.494800576800856,10:28,2,Chrome,False,1,Ethernet,0
53.183.245.18,dev_479,51.254231333685766,141.12307472503505,20:31,2,Chrome,False,0,Ethernet,0
36.38.169.54,dev_513,0.31730565511215153,10026.784579015997,05:37,8,Opera,True,3,Mobile,1
15.210.87.75,dev_955,39.69113404250006,256.95354594615793,15:42,1,Chrome,False,0,Ethernet,0
72.73.96.166,dev_992,10.87487016154804,388.5902906851404,14:08,1,Firefox,False,1,WiFi,0
5.215.88.197,dev_876,1.3907453884498397,6764.624515806128,03:08,6,Edge,True,5,VPN,1
181.106.78.52,dev_517,1.6997396278902777,13109.946079837477,02:25,7,Unknown,True,3,Mobile,1
215.86.51.107,dev_452,88.76079651049855,82.34634449493561,16:00,1,Firefox,False,1,WiFi,0
158.114.150.131,dev_613,1.7350994097342074,11739.63750621994,01:22,5,Unknown,True,5,Mobile,1
106.142.203.35,dev_913,1.953720265219036,6821.330644815089,02:11,7,Unknown,True,3,Mobile,1
73.78.33.19,dev_118,0.9968325555923294,7157.224764128019,05:47,6,Edge,True,5,VPN,1
2.72.115.89,dev_704,1.435292509641368,11441.526936038314,03:25,4,Edge,True,4,VPN,1
231.129.254.87,dev_883,33.220775210447826,752.1992676587847,11:23,2,Chrome,False,1,WiFi,0
66.1.184.99,dev_409,0.19930126572253615,13455.015065783211,04:31,6,Unknown,True,3,VPN,1
47.72.167.214,dev_980,55.96987342430879,36.94207348555245,09:25,1,Firefox,False,1,Ethernet,0
108.100.169.206,dev_836,0.5174863993844672,14742.36581091018,00:30,9,Edge,True,3,VPN,1
183.213.214.2,dev_379,55.522036315424934,674.5934488998104,10:30,2,Firefox,False,0,Ethernet,0
160.203.141.162,dev_713,0.7593398248837431,4167.693032262276,05:17,5,Opera,True,5,Mobile,1
233.209.213.1,dev_274,1.9294205355977192,13276.315760038475,01:22,5,Edge,True,4,VPN,1
220.141.168.130,dev_678,46.32252857450193,103.56589588920973,13:27,2,Safari,False,0,WiFi,0
199.168.102.148,dev_611,39.48100689417582,417.66551264038065,18:21,1,Firefox,False,1,Ethernet,0
111.190.117.166,dev_776,0.32478192971736447,9331.619427949643,02:01,9,Opera,True,3,Mobile,1
219.27.237.117,dev_681,1.1160490685329618,4906.5387864248605,04:12,8,Opera,True,4,Mobile,1
78.155.197.214,dev_754,21.886379783564713,918.4030730279201,09:19,2,Firefox,False,1,Ethernet,0
109.59.206.186,dev_624,1.1934257488455375,14771.254460243488,05:49,8,Opera,True,5,VPN,1
31.71.91.83,dev_272,1.2319353975557386,7536.823041037165,00:36,9,Opera,True,3,Mobile,1
153.81.94.205,dev_814,0.6512132800799344,10232.959150956198,02:44,7,Unknown,True,3,VPN,1
149.218.112.221,dev_762,1.4826313080792595,13003.445998471969,02:52,7,Opera,True,3,VPN,1
38.19.237.176,dev_120,87.29807351900405,796.9625618113752,17:54,1,Firefox,False,0,WiFi,0
204.205.161.18,dev_672,0.8281156919961853,7984.144851891074,05:17,4,Unknown,True,5,VPN,1
95.82.120.232,dev_886,50.772875743551836,175.90417845581686,12:58,1,Safari,False,1,Ethernet,0
43.39.127.226,dev_451,0.6590033921463941,11681.67774604948,01:39,4,Edge,True,3,VPN,1
205.113.118.186,dev_300,19.506105650727328,70.2338712580185,11:50,2,Safari,False,1,Ethernet,0
72.126.51.210,dev_235,34.85420335694516,65.8958264863767,13:05,2,Chrome,False,1,WiFi,0
204.143.65.177,dev_437,1.5955602812924714,7946.715332789781,05:01,5,Opera,True,3,VPN,1
251.169.78.160,dev_702,16.466919298977327,558.3554510207331,19:54,1,Chrome,False,0,Ethernet,0
91.5.71.218,dev_777,1.4145409737821413,10449.043503425244,03:49,6,Edge,True,5,Mobile,1
152.163.24.203,dev_263,0.9810840175940752,3443.2247224431903,02:14,7,Unknown,True,3,Mobile,1
207.91.206.19,dev_455,1.4012641441241345,3622.725923464467,04:30,4,Edge,True,3,Mobile,1
8.232.86.202,dev_936,19.05849655482423,564.2031527270307,11:08,2,Firefox,False,0,Ethernet,0
17.57.112.189,dev_797,59.94085647547267,34.50290192012662,10:33,2,Chrome,False,1,WiFi,0
96.147.234.160,dev_752,1.109190877367729,13169.780306624905,00:34,7,Unknown,True,4,Mobile,1
65.204.15.224,dev_960,87.84925700392544,253.0933772224304,15:29,2,Safari,False,1,WiFi,0
196.77.87.19,dev_608,1.0646697906326688,11475.030257383947,02:43,7,Unknown,True,3,VPN,1
118.176.136.228,dev_614,1.5843806520946015,12546.761417242555,05:38,8,Unknown,True,4,Mobile,1
166.236.187.94,dev_302,32.071704934108006,565.1492454329981,14:55,2,Firefox,False,1,Ethernet,0
144.62.138.208,dev_515,0.887309907270534,3540.817752692415,02:03,9,Opera,True,3,VPN,1
246.242.90.29,dev_475,0.1552182208761559,11855.154259667514,01:31,8,Unknown,True,3,VPN,1
141.228.187.92,dev_721,64.13054868851414,548.2362314725411,18:08,2,Firefox,False,0,Ethernet,0
104.36.64.28,dev_871,0.6451282249929319,4817.692069056117,00:02,9,Opera,True,5,Mobile,1
71.3.68.83,dev_123,0.27180299714600664,14761.359963011548,05:45,8,Unknown,True,3,Mobile,1
201.28.158.125,dev_942,0.23920104417752674,8308.476792708065,02:45,5,Opera,True,3,VPN,1
228.249.75.35,dev_822,0.9879941576854054,10072.003979364068,00:22,6,Unknown,True,5,VPN,1
162.200.129.14,dev_864,0.5607468132540523,9530.375672524337,03:28,4,Unknown,True,5,VPN,1
16.241.32.141,dev_759,1.7665148041238514,13899.47924670715,04:08,4,Edge,True,3,Mobile,1
236.173.99.222,dev_541,26.715406612453023,806.7543542024114,13:46,1,Safari,False,0,Ethernet,0
186.249.233.214,dev_664,40.64982945888566,306.16064237332773,20:18,2,Safari,False,1,WiFi,0
204.85.125.227,dev_738,0.7900085862242056,6114.197264921993,01:24,8,Edge,True,4,VPN,1
43.118.173.37,dev_697,46.860325260255486,306.96430113440056,09:45,1,Chrome,False,0,Ethernet,0
87.180.107.127,dev_625,1.444863536831417,9270.309735001516,00:19,8,Edge,True,5,VPN,1
127.246.218.154,dev_801,44.23724734307796,248.23029489389072,20:30,2,Firefox,False,1,WiFi,0
206.81.207.87,dev_442,1.2364383963757712,6615.324898117198,01:37,5,Unknown,True,4,VPN,1
199.103.81.240,dev_716,84.55593923950558,441.34996941893144,16:00,1,Firefox,False,1,WiFi,0
140.247.121.37,dev_472,39.0763744147376,290.2239940507455,18:04,2,Safari,False,0,WiFi,0
129.35.31.206,dev_919,60.41488141943554,957.4202423170614,17:19,2,Safari,False,0,Ethernet,0
173.210.196.99,dev_478,1.5472675321381664,13398.228376312203,04:21,6,Opera,True,4,Mobile,1
170.217.15.92,dev_927,1.0357411716129459,13827.279230983422,03:35,4,Edge,True,5,VPN,1
63.41.161.66,dev_224,18.55088931273179,480.07489858104515,09:30,2,Firefox,False,1,Ethernet,0
144.147.182.185,dev_758,84.20442626712438,572.5016144033241,17:25,2,Firefox,False,1,WiFi,0
144.50.104.230,dev_981,16.630866551500574,801.6043832372519,10:00,2,Safari,False,1,WiFi,0
196.74.160.221,dev_773,0.6390434856938254,13886.467820321914,01:01,4,Opera,True,5,Mobile,1
175.95.34.3,dev_424,53.80656090778864,753.3669862072359,18:22,1,Safari,False,1,WiFi,0
244.233.149.234,dev_244,0.943221107387671,8674.340543978902,01:17,8,Opera,True,3,VPN,1
2.146.158.171,dev_264,54.754880924039384,216.2215598594599,11:21,1,Safari,False,1,Ethernet,0
157.47.222.253,dev_563,11.343566824875193,137.0043595093474,16:43,1,Safari,False,0,Ethernet,0
55.236.95.54,dev_857,59.64827143372734,568.1111962758451,13:22,1,Safari,False,1,WiFi,0
207.238.92.249,dev_814,55.707089258495216,794.9754362729374,17:28,1,Safari,False,1,WiFi,0
239.99.203.187,dev_432,0.13457455909494218,8583.823379129846,00:41,5,Opera,True,4,Mobile,1
70.40.100.108,dev_635,1.163384269817287,5528.976236950993,04:09,6,Edge,True,4,Mobile,1
36.244.189.90,dev_311,49.96764628248506,379.05321937688365,11:46,1,Chrome,False,1,Ethernet,0
119.117.28.164,dev_987,82.14254267443505,444.4731645346829,20:24,1,Firefox,False,1,Ethernet,0
241.43.193.214,dev_926,51.35541696914714,728.746061431533,17:48,1,Chrome,False,0,Ethernet,0
217.163.230.105,dev_960,73.87332985180915,518.1057431981623,11:09,1,Firefox,False,0,Ethernet,0
20.24.57.21,dev_224,1.2617204180307828,6164.863382108975,05:25,6,Unknown,True,5,VPN,1
15.12.19.142,dev_350,1.4100096501271493,5020.618069533651,00:05,9,Edge,True,4,VPN,1
93.12.181.107,dev_286,42.38678001927865,811.0178216294674,20:49,1,Chrome,False,0,Ethernet,0
169.243.54.38,dev_697,0.34468548671523513,4382.867560059706,02:57,6,Opera,True,5,Mobile,1
180.195.65.102,dev_609,1.7959655793926024,8423.265331326573,04:16,5,Unknown,True,5,Mobile,1
55.206.239.115,dev_717,76.01553007246258,4.297019748550346,10:10,2,Firefox,False,0,WiFi,0
251.235.32.140,dev_549,1.625009268600295,8057.309450019104,03:23,7,Edge,True,3,Mobile,1
36.127.232.254,dev_100,55.79714459957842,643.3011753543778,14:50,2,Safari,False,1,Ethernet,0
32.37.4.193,dev_189,1.3467754511466397,3817.582165634909,04:45,5,Edge,True,3,Mobile,1
252.18.186.121,dev_905,57.717424885089635,205.70197742161588,11:10,2,Chrome,False,0,Ethernet,0
219.8.206.46,dev_639,55.85181144977541,630.2773665623147,12:24,1,Safari,False,0,Ethernet,0
215.191.239.173,dev_177,37.46137591514704,7.192842595049487,19:27,1,Chrome,False,0,Ethernet,0
173.206.205.36,dev_541,1.517718736164783,8935.508390246669,03:35,9,Edge,True,3,VPN,1
155.249.161.68,dev_818,45.585930593895526,18.428138000282758,20:34,1,Chrome,False,1,Ethernet,0
53.203.165.74,dev_958,22.74013727605059,87.10138365565933,17:05,2,Firefox,False,1,Ethernet,0
139.224.234.128,dev_687,15.022649786995137,413.5121848184443,12:22,1,Firefox,False,1,WiFi,0
94.173.13.7,dev_570,51.91622038092808,231.0480494886463,12:41,1,Safari,False,1,Ethernet,0
66.185.51.160,dev_258,1.9346567473092608,14021.164207400885,04:50,6,Opera,True,4,VPN,1
239.132.202.61,dev_759,16.88256252026597,851.0358747194635,15:30,1,Safari,False,1,WiFi,0
181.212.135.223,dev_909,1.324318669372355,8736.95860555365,04:04,7,Edge,True,4,VPN,1
169.166.110.23,dev_930,0.6790356201008677,10180.270393404058,05:26,7,Edge,True,3,VPN,1
85.210.61.148,dev_357,0.8268792464661325,3363.822257726174,05:05,6,Unknown,True,5,Mobile,1
40.203.206.146,dev_945,67.74293991821777,709.1582676885185,11:35,2,Chrome,False,1,Ethernet,0
250.237.73.67,dev_252,1.680435844245048,12860.02468691095,01:56,7,Edge,True,5,VPN,1
46.36.2.27,dev_529,54.66852267316934,477.37614049814715,13:56,1,Firefox,False,0,WiFi,0
251.244.70.126,dev_573,27.304535545977508,826.2166336340439,20:26,1,Safari,False,0,WiFi,0
118.194.10.70,dev_117,0.5824991767595702,9932.843327517687,02:06,5,Opera,True,3,Mobile,1
80.68.247.23,dev_655,25.78602314991781,9.479815055053798,16:57,2,Safari,False,1,Ethernet,0
122.102.239.31,dev_405,1.2442639010566052,5000.081609203224,01:27,7,Unknown,True,4,Mobile,1
19.196.190.181,dev_682,49.26664782305434,15.898945906752783,09:32,2,Firefox,False,0,WiFi,0
173.99.203.228,dev_615,22.863611658251976,955.5346018126726,10:43,1,Firefox,False,1,WiFi,0
108.108.130.239,dev_774,1.4687036414081331,13468.391462896849,00:55,4,Opera,True,4,VPN,1
190.249.220.82,dev_425,21.57642876924146,64.85960148213998,10:44,2,Chrome,False,0,Ethernet,0
165.107.149.239,dev_408,85.47897987990771,646.2177317342255,19:25,1,Chrome,False,0,WiFi,0
156.145.132.207,dev_624,0.40255465286149417,9085.68737970043,05:06,5,Opera,True,3,Mobile,1
148.250.37.179,dev_256,66.23939205432228,853.94555697755,13:26,1,Chrome,False,1,WiFi,0
195.252.237.142,dev_648,0.9897729611232138,11505.162622347041,02:45,7,Opera,True,5,Mobile,1
132.1.137.149,dev_656,1.931023763093074,13048.224333747468,00:21,5,Unknown,True,3,VPN,1
205.164.7.65,dev_658,44.84929743386729,670.6101957337067,16:19,2,Safari,False,1,Ethernet,0
119.78.204.230,dev_895,1.8176580450825168,12078.961061663264,02:42,9,Unknown,True,3,VPN,1
22.108.235.204,dev_588,0.8397041374623103,4494.13255052839,00:31,9,Opera,True,5,VPN,1
214.110.47.188,dev_713,1.7249025841863732,14984.964938171808,02:22,4,Opera,True,3,VPN,1
17.114.169.74,dev_416,0.3495864519424242,7581.790743787192,03:26,5,Unknown,True,3,VPN,1
162.132.89.219,dev_389,1.9110236641975697,10322.08870418024,00:29,8,Edge,True,4,VPN,1
112.126.24.205,dev_315,76.17915956669896,593.4739899781201,13:41,2,Chrome,False,0,WiFi,0
66.243.185.212,dev_270,1.9441159640237626,4874.590780493025,03:36,8,Opera,True,4,VPN,1
58.115.77.150,dev_834,32.15646134058544,927.3553206681348,13:55,2,Chrome,False,0,WiFi,0
149.210.192.9,dev_686,34.87393027170957,806.8060041986191,15:59,2,Safari,False,1,Ethernet,0
123.17.4.186,dev_333,34.65413962725245,940.7240630232418,13:50,2,Chrome,False,1,WiFi,0
126.181.124.74,dev_980,27.184717752392487,964.5117234815908,17:33,1,Safari,False,1,Ethernet,0
164.77.10.202,dev_577,0.5403506762517767,7942.174660952181,04:52,5,Opera,True,4,VPN,1
52.111.169.204,dev_627,56.11953570323723,305.09889825665124,19:16,2,Safari,False,1,Ethernet,0
103.241.25.23,dev_505,44.38642474039855,889.6798103139853,16:46,1,Safari,False,1,WiFi,0
156.179.87.23,dev_843,61.51758541609118,462.8980094455102,20:57,2,Safari,False,0,Ethernet,0
90.145.7.222,dev_858,1.347618897199266,9235.768200790139,04:02,9,Unknown,True,4,VPN,1
203.200.162.109,dev_586,1.9949659742039385,3661.7279548366414,05:39,6,Unknown,True,4,VPN,1
22.111.214.60,dev_254,23.093204662601508,569.435294150451,10:10,1,Firefox,False,0,WiFi,0
215.44.150.174,dev_443,69.02463213245741,100.73711652150008,20:06,2,Firefox,False,1,WiFi,0
88.103.59.204,dev_978,15.748482498233907,243.79524709560997,11:42,1,Safari,False,0,WiFi,0
165.181.122.144,dev_178,0.7973041515089294,13333.933371025943,04:50,4,Edge,True,5,VPN,1
57.67.177.16,dev_625,1.765148637666282,14756.352433405333,05:50,7,Unknown,True,5,VPN,1
26.197.134.223,dev_945,1.8986177576283363,8400.543668317729,03:34,9,Edge,True,4,Mobile,1
252.153.248.98,dev_912,0.7848462558981574,7275.4547569741835,05:16,6,Opera,True,5,Mobile,1
169.194.14.100,dev_714,1.9383852785988323,4226.780311148916,04:12,7,Opera,True,3,Mobile,1
130.247.246.149,dev_310,62.61972193558329,335.0832445720502,16:10,2,Firefox,False,0,Ethernet,0
85.248.111.141,dev_784,43.27997538687519,930.8151198777294,18:03,1,Chrome,False,1,Ethernet,0
105.79.143.54,dev_414,18.42718603240705,138.3021510276744,15:50,2,Firefox,False,0,Ethernet,0
250.175.97.53,dev_992,10.69462316692591,319.56071301936197,20:58,1,Firefox,False,0,Ethernet,0
67.12.144.193,dev_683,0.6164436843572073,4079.2669702774137,02:38,8,Opera,True,3,VPN,1
113.156.29.245,dev_331,1.669143725090694,12450.230958487431,00:09,9,Opera,True,5,VPN,1
62.173.199.221,dev_969,22.496434627782573,683.1122649429436,12:02,2,Firefox,False,1,WiFi,0
112.90.73.36,dev_843,0.9665922796211042,7360.098601515194,04:12,6,Opera,True,5,Mobile,1
167.29.71.248,dev_112,0.793045170013047,5201.14673489749,04:34,8,Opera,True,3,Mobile,1
146.34.41.230,dev_642,36.7083176077156,88.5143039492905,12:48,1,Firefox,False,0,Ethernet,0
68.107.12.182,dev_537,1.0309241205748934,6605.545327826667,03:23,9,Opera,True,4,Mobile,1
187.217.8.38,dev_125,0.724718469984832,8903.14745825803,01:39,5,Unknown,True,3,Mobile,1
190.20.185.197,dev_578,57.230557679783004,618.4744843625575,20:01,2,Safari,False,1,Ethernet,0
32.18.200.83,dev_173,13.836494682419538,240.56897375359566,09:05,1,Chrome,False,0,Ethernet,0
86.125.103.179,dev_428,0.2535435522682144,3846.5548363311727,02:19,5,Unknown,True,3,VPN,1
249.231.145.187,dev_714,1.1980601611979742,13058.997645290814,05:11,9,Unknown,True,4,VPN,1
77.51.93.68,dev_559,65.21508934169857,845.4197827384979,20:36,1,Firefox,False,0,WiFi,0
168.99.234.219,dev_265,60.644324603236214,49.53961900191095,11:40,1,Firefox,False,1,Ethernet,0
233.184.29.12,dev_256,35.4957760869651,421.11323743494256,17:35,1,Safari,False,0,WiFi,0
109.58.73.20,dev_283,28.883661355598555,356.1240499345436,20:38,1,Firefox,False,0,WiFi,0
163.178.127.48,dev_606,0.9274137448596058,4572.341953193139,02:19,4,Opera,True,4,VPN,1
82.96.143.83,dev_350,0.9598928134407814,5939.111863351727,04:55,5,Edge,True,5,VPN,1
127.104.33.39,dev_757,43.46352185438828,49.736843559756274,20:01,1,Chrome,False,0,Ethernet,0
189.94.172.130,dev_159,73.41962186096067,903.9680856671685,11:07,1,Chrome,False,0,Ethernet,0
155.155.162.65,dev_322,1.366388350187288,6434.0712807829605,05:07,6,Opera,True,4,VPN,1
73.85.237.79,dev_886,0.5231134762044667,6034.053623222011,02:20,5,Opera,True,4,Mobile,1
29.89.21.93,dev_404,74.8246566477384,313.8755682301152,19:40,1,Firefox,False,1,Ethernet,0
177.101.176.133,dev_833,1.3668163228646195,14988.86058710813,00:11,5,Unknown,True,5,VPN,1
94.98.2.102,dev_566,49.00640358781229,154.3279386631502,09:00,1,Safari,False,1,Ethernet,0
151.22.119.82,dev_327,0.8707668336074558,9907.267583678826,00:59,6,Edge,True,4,VPN,1
141.250.87.228,dev_802,11.53960709692429,62.425362170979604,15:37,1,Safari,False,1,WiFi,0
124.130.173.143,dev_901,0.29822514396689737,14397.989587844848,00:59,7,Edge,True,3,VPN,1
151.83.177.63,dev_899,48.968370204470716,194.4648497545426,16:28,2,Chrome,False,0,Ethernet,0
214.45.23.134,dev_158,1.02675816818719,4690.59096037951,00:08,6,Edge,True,5,VPN,1
133.117.80.154,dev_961,1.9550248310458376,3252.544064543812,00:40,6,Unknown,True,5,Mobile,1
168.94.193.111,dev_778,0.11916962184336721,8413.00446991343,04:21,6,Opera,True,3,Mobile,1
200.43.235.99,dev_380,50.707381857356076,936.6817444964,19:49,2,Safari,False,1,Ethernet,0
67.182.207.97,dev_906,80.21861736236511,121.36728867716162,13:10,2,Firefox,False,1,WiFi,0
20.229.48.24,dev_420,46.89568191178883,174.26567327466702,14:46,2,Safari,False,1,WiFi,0
59.237.27.101,dev_987,0.7638032936218967,9808.983880784055,05:53,9,Edge,True,4,Mobile,1
224.6.226.39,dev_625,64.07078947094374,621.909747523271,20:20,1,Safari,False,0,Ethernet,0
200.7.28.3,dev_655,60.57159483727796,70.5811585097359,14:38,2,Chrome,False,1,WiFi,0
140.182.58.63,dev_504,34.63207426956363,226.40130659448744,16:31,1,Firefox,False,1,Ethernet,0
33.68.75.229,dev_964,18.564557399213967,709.8835750683094,11:55,2,Firefox,False,1,Ethernet,0
10.133.221.27,dev_941,77.11084113540592,556.8666236094099,15:28,1,Chrome,False,0,WiFi,0
90.226.146.172,dev_317,35.30462916678217,230.2114742002479,09:13,1,Chrome,False,1,Ethernet,0
122.60.172.243,dev_923,1.9425972617018517,3154.6825420913037,01:39,9,Unknown,True,3,Mobile,1
50.187.246.254,dev_841,0.9123507541051193,5003.466300784411,05:09,8,Edge,True,3,Mobile,1
100.102.227.154,dev_892,0.24833082374716933,8341.36084223284,02:24,5,Opera,True,5,VPN,1
17.16.171.164,dev_736,1.755607024618388,3080.1041600176154,01:16,7,Unknown,True,3,VPN,1
221.185.91.243,dev_382,0.7620293309426637,5791.3724240310585,05:27,5,Opera,True,3,VPN,1
73.87.219.199,dev_371,1.9327498412542474,6149.0604120808875,04:48,8,Unknown,True,3,Mobile,1
183.94.116.104,dev_774,0.4121662387279985,3923.2744978715114,05:31,5,Unknown,True,5,VPN,1
77.152.25.84,dev_828,48.97598426194126,818.2369444853459,18:28,1,Safari,False,1,WiFi,0
100.5.16.78,dev_689,35.578245850197305,658.0882819788862,13:56,1,Chrome,False,1,WiFi,0
195.207.141.230,dev_675,1.6993534345498134,5352.754418221738,00:16,5,Edge,True,4,VPN,1
250.193.72.205,dev_987,28.625145064265773,357.73887510980063,14:47,2,Safari,False,1,Ethernet,0
105.89.3.129,dev_168,0.5280907595528759,6524.873269758153,02:07,7,Unknown,True,4,VPN,1
160.241.88.94,dev_413,17.589607850646935,172.83764127107082,20:05,1,Chrome,False,0,Ethernet,0
126.163.168.127,dev_681,0.6400833883276242,10926.36315206161,05:47,4,Unknown,True,3,Mobile,1
229.70.145.230,dev_574,0.9742013247236988,7526.821121394116,01:24,6,Opera,True,4,Mobile,1
227.166.74.5,dev_259,0.12468858757440937,6962.658083339047,00:23,8,Opera,True,4,Mobile,1
245.200.163.183,dev_824,0.2998083897756475,9990.888013629792,02:14,6,Opera,True,4,Mobile,1
23.244.161.31,dev_244,58.40640768503511,169.70818349692573,20:09,2,Safari,False,1,Ethernet,0
244.211.76.145,dev_692,54.39763949052669,712.7892101269241,11:42,2,Firefox,False,1,Ethernet,0
42.139.247.60,dev_436,78.10260427899192,602.5032883330324,17:29,2,Chrome,False,1,WiFi,0
47.246.73.85,dev_238,1.8538974867007563,9966.398048930978,00:33,8,Opera,True,5,VPN,1
68.148.222.184,dev_298,0.7757477125795517,7696.2871839718855,01:58,5,Edge,True,3,VPN,1
80.24.148.78,dev_448,1.5159681133767167,9285.863688115147,03:57,9,Edge,True,5,Mobile,1
237.71.21.27,dev_745,1.3921923113853722,12819.576447423888,02:32,8,Unknown,True,4,VPN,1
151.178.39.83,dev_977,59.4235506925187,962.8307241005917,13:51,1,Firefox,False,1,Ethernet,0
105.38.85.153,dev_505,34.698912741697356,941.0117058568244,09:43,1,Chrome,False,1,Ethernet,0
159.235.70.178,dev_954,82.93399924158746,693.0284230647912,09:09,2,Firefox,False,1,WiFi,0
